Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Shown on Collection Page (product.metafields.custom.shown_on_collection_page),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color Family (product.metafields.product.color_family),Style Family (product.metafields.product.style_name),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,generated_tags
coaster-set-marbled-colorful,,,,,,,,,Marbled Colorful,,,Peachtree Street,,,,,COAST-PCHS,99.2233309375,shopify,deny,manual,30.0,,True,True,,,,,'54934507,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledColorful_SweetSorbet_1.png?v=1715375537,3.0,,,,,,,,,,,,,,,,,,,,,,,,,oz,,7.88,,[]
coaster-set-marbled-colorful,,,,,,,,,Marbled Colorful,,,Cotton Candy,,,,,COAST-COTC,99.2233309375,shopify,deny,manual,30.0,,True,True,,,,,'54967275,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledColorful_BlueLagoon.png?v=1715375537,4.0,,,,,,,,,,,,,,,,,,,,,,,,,oz,,7.88,,[]
coaster-set-marbled-colorful,,,,,,,,,Marbled Colorful,,,Blue Lagoon,,,,,COAST-BLUL,99.2233309375,shopify,continue,manual,30.0,,True,True,,,,,'55000043,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/Coasters_MarbledColorful_BlueLagoon.png?v=1715375537,oz,,7.88,,[]
flower-shaped-leather-charm,Flower Shaped Leather Charm,"<p>Leather bag charms in fun shapes and colors, handmade in-house by the G&amp;Y team</p>",Glad & Young Studio,Apparel & Accessories > Handbag & Wallet Accessories,Accessories,"charm, web only",True,Color,Sky Blue,,,,,,,,,14.1747615625,shopify,continue,manual,14.0,,True,True,,,,,'51166187,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Sky_1.png?v=1714081790,1.0,,False,,,,,,,,,,,,,,False,,Blue,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Sky_1.png?v=1714081790,oz,,,active,[]
flower-shaped-leather-charm,,,,,,,,,White,,,,,,,,,14.1747615625,shopify,continue,manual,14.0,,True,True,,,,,'00922859,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_3_e579046f-9cee-4df0-a747-7aa0bd4d3ffa.png?v=1714081790,2.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_3_e579046f-9cee-4df0-a747-7aa0bd4d3ffa.png?v=1714081790,oz,,,,[]
flower-shaped-leather-charm,,,,,,,,,Metallic Green,,,,,,,,,14.1747615625,shopify,continue,manual,14.0,,True,True,,,,,'01053931,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_2_1.png?v=1714081790,3.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_MetallicGreen.png?v=1714081748,oz,,,,[]
flower-shaped-leather-charm,,,,,,,,,Metallic Purple,,,,,,,,,14.1747615625,shopify,continue,manual,14.0,,True,True,,,,,'01086699,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_RoseGold_1.png?v=1714081790,4.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_MetallicPurple.png?v=1714081771,oz,,,,[]
flower-shaped-leather-charm,,,,,,,,,Pink,,,,,,,,,14.1747615625,shopify,continue,manual,14.0,,True,True,,,,,'01152235,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Champagne.png?v=1714081731,5.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Pink.png?v=1714081777,oz,,,,[]
flower-shaped-leather-charm,,,,,,,,,Lemon,,,,,,,,,14.1747615625,shopify,continue,manual,14.0,,True,True,,,,,'01250539,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_MetallicGreen.png?v=1714081748,6.0,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Lemon.png?v=1714081783,oz,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_MetallicPurple.png?v=1714081771,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Olive.png?v=1714081775,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Pink.png?v=1714081777,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Turmeric.png?v=1714081779,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Mint.png?v=1714081781,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Lemon.png?v=1714081783,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
flower-shaped-leather-charm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/BagCharms_Flower_Petal_2.png?v=1714081939,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
party-starter-wine-tote,Party Starter Wine Tote (Premium),"<p><b>Premium Leather</b></p>
<p>Welcome in the festivities with our Party Starter Wine Tote! Crafted from vegetable tanned leather, it's the perfect accessory to carry two bottles of your favorite vino. <br><br><strong>Features: </strong><br>• High quality vegetable tanned leather exterior <br>• Flap closure lined in contrasting leather suede<br>• Side sleeve to hold your wine key <br>• Solid Brass dual magnetic closures <br>• Vegetable tanned leather handle<br>• Interior leather divider <br>• Solid brass feet <br><br><strong>Measures:</strong> <br>• 13in tall <br>• 8in wide<br>• 5.5in strap drop</p>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags",Accessories,"Featured, GYHQ, Handmade, Marbled",False,Title,Premium Leather,,,,,,,,PSWT-PREM,510.29141625,shopify,continue,manual,235.0,,True,True,,,,,'17785579,,,,False,,"Welcome in the festivities with our colorful leather Party Starter Wine Tote! Handmade from vegetable tanned leather, it's the perfect accessory to carry two bottles of your favorite vino. Follow along @gladandyoungstudio.",,,,,,,,,,,,True,,,,,,,,,oz,,120.0,active,[]
on-the-go-wallet-chartreuse,On-the-Go Wallet,"<p><b>Chartreuse</b></p>
<p><br>This little wallet is as cute as it is clever. Fold it up, snap it closed, hook it to your keys. </p>
<p><span>Features: <br></span></p>
<ul>
<li><span>Two card sleeves</span></li>
<li>High quality full grain chrome tanned leather</li>
<li><span><span>Solid brass trigger snap clasp </span></span></li>
<li><span><span><span>Solid brass durable snap closure </span></span></span></li>
</ul>",Glad & Young Studio,,Wallets,"Featured, GYHQ, Shop, Wallet",False,Title,Chartreuse,,,,,,,,OTG-CHRT,42.5242846875,shopify,continue,manual,32.0,,True,True,,,,,'07725547,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/OnTheGo_Chartreuse_1.png?v=1710193525,1.0,,False,On-The-Go Wallet - Glad & Young Studio,"This little wallet is as cute as it is clever. Fold it up, snap it closed, hook it to your keys. Dreamed up and made by hand in our Atlanta, Georgia studio. ",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/OnTheGo_Chartreuse_1.png?v=1710193525,oz,,12.31,active,[]
on-the-go-wallet-chartreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/OnTheGo_Chartreuse_2.png?v=1710193528,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-chartreuse,Anybody Wallet,"<p><strong>Chartreuse</strong></p>
<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,Uncategorized,Wallets,"Featured, Wallet",False,Title,Chartreuse,,,,,,,,ABW-CHRT,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'78233323,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Chartreuse_1.png?v=1711741190,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Chartreuse_1.png?v=1711741190,oz,,13.7,archived,[]
anybody-wallet-chartreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Chartreuse_2.png?v=1711741193,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-chartreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Chartreuse_3.png?v=1711741196,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-chartreuse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Chartreuse_4.png?v=1711741199,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-petal,Anybody Wallet (PCM ONLY),"<p><strong>Petal</strong></p>
<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Mellow tan leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,Uncategorized,Wallets,"Featured, Wallet",False,Title,Petal,,,,,,,,ABW-PTL,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'61685483,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Petal_1.png?v=1714682878,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Petal_1.png?v=1714682878,oz,,13.7,active,[]
anybody-wallet-petal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Petal_2.png?v=1714682880,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-petal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Petal_3.png?v=1714682882,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-petal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Petal_4.png?v=1714682884,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-fern,Anybody Wallet (STUDIO SALE),"<p><strong>Fern</strong></p>
<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,Uncategorized,Wallets,"Featured, Wallet",False,Title,Fern,,,,,,,,ABW-FERN,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'29253355,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Fern_1.png?v=1709852109,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Fern_1.png?v=1709852109,oz,,13.7,active,[]
anybody-wallet-fern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Fern_2.png?v=1709852111,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-fern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Fern_3.png?v=1709852126,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-lemon,Anybody Wallet,"<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Lemon,,,,,,,,ABW-LEM,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'25353963,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Lemon_1.png?v=1709851840,1.0,,False,Anybody Wallet | Glad & Young Studio,"A classic wallet, perfect for anyone who needs to carry a few cards in style.",2668.0,,,,,,,,,,,False,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Lemon_1.png?v=1709851840,oz,,13.7,active,[]
anybody-wallet-lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Lemon_5.png?v=1758913756,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Lemon_2.png?v=1758913756,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-lemon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Lemon_6.png?v=1758913751,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-white,Anybody Wallet (PCM ONLY),"<p><strong>White</strong></p>
<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,Uncategorized,Wallets,"Featured, Wallet",False,Title,White,,,,,,,,ABW-WHI,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'20209387,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_White_1.png?v=1709851647,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_White_1.png?v=1709851647,oz,,13.7,active,[]
anybody-wallet-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_White_5.png?v=1758913861,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_White_2.png?v=1758913861,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_White_6.png?v=1758913853,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-rose-gold,Anybody Wallet (PCM ONLY),"<p><strong>Rose Gold</strong></p>
<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,Uncategorized,Wallets,"Featured, Wallet",False,Title,Rose Gold,,,,,,,,ABW-RSG,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'14638827,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_RoseGold_1.png?v=1709851442,1.0,,False,,,,,,,,,,,,,,,,,,,,,,,oz,,13.7,active,[]
anybody-wallet-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_RoseGold_2.png?v=1709851444,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_RoseGold_3.png?v=1709851447,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-rose-gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_RoseGold_4.png?v=1709851448,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-pink,Anybody Wallet,"<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Pink,,,,,,,,ABW-PNK,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'11722475,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Pink_1.png?v=1709851329,1.0,,False,Anybody Wallet | Glad & Young Studio,"A classic wallet, perfect for anyone who needs to carry a few cards in style.",2668.0,,,,,,,,,,,False,,Pink,,'1,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Pink_1.png?v=1709851329,oz,,13.7,active,[]
anybody-wallet-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Pink_2.png?v=1709851331,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Pink_5.png?v=1756240695,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-metallic-purple,Anybody Wallet,"<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Metallic Purple,,,,,,,,ABW-MPR,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'08969963,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicPurple_1.png?v=1709851173,1.0,,False,Anybody Wallet | Glad & Young Studio,"A classic wallet, perfect for anyone who needs to carry a few cards in style.",2668.0,,,,,,,,,,,True,,,,,,,,,oz,,13.7,active,[]
anybody-wallet-metallic-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicPurple_2.png?v=1709851175,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-metallic-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicPurple_3.png?v=1709851177,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-metallic-purple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicPurple_4.png?v=1709851180,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-metallic-green,Anybody Wallet,"<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Metallic Green,,,,,,,,ABW-MGR,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'07462635,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicGreen_1.png?v=1709851050,1.0,,False,Anybody Wallet | Glad & Young Studio,"A classic wallet, perfect for anyone who needs to carry a few cards in style.",2668.0,,,,,,,,,,,False,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicGreen_1.png?v=1709851050,oz,,13.7,active,[]
anybody-wallet-metallic-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicGreen_5.png?v=1758913712,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-metallic-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicGreen_2.png?v=1758913712,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-metallic-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_MetallicGreen_6.png?v=1758913710,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-champagne,Anybody Wallet (temporary - do not order),"<p><strong>Champagne</strong></p>
<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Chrome tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,Uncategorized,Wallets,"Featured, Wallet",False,Title,Champagne,,,,,,,,ABW-CHA,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'04120299,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Champagne_1.png?v=1709850932,1.0,,False,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Champagne_1.png?v=1709850932,oz,,13.7,active,[]
anybody-wallet-champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Champagne_2.png?v=1709850934,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Champagne_3.png?v=1709850936,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-champagne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Champagne_4.png?v=1709850938,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[]
anybody-wallet-black,Anybody Wallet,"<p><span>A classic wallet, perfect for anyone who needs to carry a few cards in style. </span></p>
<p><strong>Features:</strong><br>• Vegetable tanned leather<br>• 6 card slots</p>
<p><strong>Measures:</strong><br>• 3in x 4in closed<br>• 6in x 4in open</p>",Glad & Young Studio,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Featured, Wallet",True,Title,Black,,,,,,,,ABW-ONYX,56.69904625,shopify,continue,manual,48.0,,True,True,,,,,'99139563,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Onyx_1.png?v=1750448188,1.0,,False,Anybody Wallet | Glad & Young Studio,"A classic wallet, perfect for anyone who needs to carry a few cards in style.",2668.0,,,,,,,,,,,False,,,,'1,,,,https://cdn.shopify.com/s/files/1/0309/2830/6316/files/AnybodyWallet_Onyx_1.png?v=1750448188,oz,,13.7,active,[]
